,ident,grp,col,country,cid,name,Unnamed: 0,Unnamed: 0.1,MEP.ID,FullName,Country,Party,EPG,correctYea,wrongYea,wrongNay,correctNay,GMP,CC,coord1D,coord2D,se1D,se2D,corr.1,lastname,firstname
706,110365,ALDE,#FFFF00,Sweden,SWE,kent_johansson,768.0,"JOHANSSON, Kent",769.0,"JOHANSSON, Kent",Sweden,Centerpartiet,Group of the Alliance of Liberals and Democrats for Europe,2428.0,325.0,199.0,1178.0,0.734636127948761,0.8731234866828091,-0.0966217517852783,0.507487535476685,0.0,0.0,0.0,JOHANSSON,Kent
707,96891,S_D,#FF0000,Italy,ITA,paolo_de_castro,150.0,"DE CASTRO, Paolo",151.0,"DE CASTRO, Paolo",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3738.0,123.0,137.0,1473.0,0.869453728199005,0.952476695302504,-0.18430390954017606,-0.310570001602173,0.0,0.0,0.0,DE CASTRO,Paolo
708,39916,EPP,#80BFFF,Slovenia,SVN,zofija_mazej_kukovič,769.0,"MAZEJ KUKOVIČ, Zofija",770.0,"MAZEJ KUKOVIČ, Zofija",Slovenia,Slovenska demokratska stranka,Group of the European People's Party (Christian Democrats),2515.0,74.0,43.0,1564.0,0.9171649813652042,0.972116301239276,-0.0210462249815464,-0.999778509140015,0.0,0.0,0.0,MAZEJ KUKOVIČ,Zofija
709,28182,EUL_NGL,#990000,Netherlands,NLD,kartika_tamara_liotard,391.0,"LIOTARD, Kartika Tamara",392.0,"LIOTARD, Kartika Tamara",Netherlands,Onafhankelijk lid,Confederal Group of the European United Left - Nordic Green Left,2587.0,863.0,410.0,947.0,0.647227585315704,0.735177865612648,-0.901329815387726,0.4331334233284001,0.0,0.0,0.0,LIOTARD,Kartika Tamara
710,111026,NI,#DDDDDD,Austria,AUT,ewald_stadler,773.0,"STADLER, Ewald",774.0,"STADLER, Ewald",Austria,Die Reformkonservativen – REKOS,Non-attached Members,672.0,365.0,1355.0,1506.0,0.5000072717666629,0.558748075936378,1.0,0.0,0.0,0.0,0.0,STADLER,Ewald
711,96658,EPP,#80BFFF,Greece,GRC,konstantinos_poupakis,525.0,"POUPAKIS, Konstantinos",526.0,"POUPAKIS, Konstantinos",Greece,Nea Demokratia,Group of the European People's Party (Christian Democrats),3102.0,160.0,280.0,1635.0,0.7863830327987671,0.915008692292834,-0.0474809668958187,-0.7097626328468319,0.0,0.0,0.0,POUPAKIS,Konstantinos
712,4440,ALDE,#FFFF00,Denmark,DNK,anne_e._jensen,315.0,"JENSEN, Anne E.",316.0,"JENSEN, Anne E.",Denmark,"Venstre, Danmarks Liberale Parti",Group of the Alliance of Liberals and Democrats for Europe,3204.0,501.0,221.0,1649.0,0.739043116569519,0.870493273542601,-0.0725887417793274,0.35773953795433,0.0,0.0,0.0,JENSEN,Anne E.
713,97136,G_EFA,#009900,Estonia,EST,indrek_tarand,645.0,"TARAND, Indrek",646.0,"TARAND, Indrek",Estonia,Sõltumatu,Group of the Greens/European Free Alliance,3605.0,214.0,205.0,1317.0,0.8105837106704709,0.921550271484741,-0.344298988580704,0.7979543805122379,0.0,0.0,0.0,TARAND,Indrek
714,4746,EPP,#80BFFF,Italy,ITA,sergio_berlato,55.0,"BERLATO, Sergio",56.0,"BERLATO, Sergio",Italy,Forza Italia,Group of the European People's Party (Christian Democrats),3403.0,98.0,88.0,1993.0,0.8996089100837711,0.96667860981727,-0.0153652438893914,-0.99988204240799,0.0,0.0,0.0,BERLATO,Sergio
715,4274,ALDE,#FFFF00,Sweden,SWE,olle_schmidt,577.0,"SCHMIDT, Olle",578.0,"SCHMIDT, Olle",Sweden,Folkpartiet liberalerna,Group of the Alliance of Liberals and Democrats for Europe,3598.0,479.0,268.0,1744.0,0.7497233748435971,0.8773197569387421,-0.088499903678894,0.433510571718216,0.0,0.0,0.0,SCHMIDT,Olle
716,96919,ECR,#0000FF,UnitedKingdom,GBR,emma_mcclarkin,411.0,"McCLARKIN, Emma",412.0,"McCLARKIN, Emma",United Kingdom,Conservative Party,European Conservatives and Reformists Group,2076.0,113.0,80.0,3103.0,0.8507607579231259,0.964072970960536,0.16634301841259,0.757279515266418,0.0,0.0,0.0,McCLARKIN,Emma
717,2247,EPP,#80BFFF,Belgium,BEL,mathieu_grosch,248.0,"GROSCH, Mathieu",249.0,"GROSCH, Mathieu",Belgium,Christlich Soziale Partei,Group of the European People's Party (Christian Democrats),3448.0,138.0,224.0,1898.0,0.840327084064484,0.936580238262088,-0.0402351692318916,-0.6406231522560121,0.0,0.0,0.0,GROSCH,Mathieu
718,96878,ECR,#0000FF,Hungary,HUN,lajos_bokros,68.0,"BOKROS, Lajos",69.0,"BOKROS, Lajos",Hungary,Modern Magyarország Mozgalom,European Conservatives and Reformists Group,1557.0,144.0,161.0,2090.0,0.793256044387817,0.922823886639676,0.141370192170143,0.635691523551941,0.0,0.0,0.0,BOKROS,Lajos
719,1038,EPP,#80BFFF,Germany,DEU,karl-heinz_florenz,205.0,"FLORENZ, Karl-Heinz",206.0,"FLORENZ, Karl-Heinz",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),2903.0,206.0,178.0,1615.0,0.808172225952148,0.9216646266829872,-0.028987605124712,-0.5893946886062621,0.0,0.0,0.0,FLORENZ,Karl-Heinz
720,96772,EPP,#80BFFF,Germany,DEU,peter_jahr,309.0,"JAHR, Peter",310.0,"JAHR, Peter",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3505.0,208.0,102.0,2264.0,0.8563169240951541,0.949004770521467,-0.0059312763623893296,-0.748737812042236,0.0,0.0,0.0,JAHR,Peter
721,96940,ALDE,#FFFF00,Netherlands,NLD,gerben-jan_gerbrandy,224.0,"GERBRANDY, Gerben-Jan",225.0,"GERBRANDY, Gerben-Jan",Netherlands,Democraten 66,Group of the Alliance of Liberals and Democrats for Europe,3606.0,443.0,229.0,1675.0,0.770058274269104,0.887115739963044,-0.107152119278908,0.405858635902405,0.0,0.0,0.0,GERBRANDY,Gerben-Jan
723,96669,EUL_NGL,#990000,Ireland,IRL,joe_higgins,283.0,"HIGGINS, Joe",284.0,"HIGGINS, Joe",Ireland,Independent,Confederal Group of the European United Left - Nordic Green Left,425.0,109.0,58.0,169.0,0.6724990010261539,0.7805519053876478,-0.8191165328025821,0.490711241960526,0.0,0.0,0.0,HIGGINS,Joe
724,96993,EFD,#FF9900,Italy,ITA,lorenzo_fontana,206.0,"FONTANA, Lorenzo",207.0,"FONTANA, Lorenzo",Italy,Lega Nord,Europe of freedom and democracy Group,2159.0,760.0,987.0,1688.0,0.4881648123264311,0.6877011083303539,0.0676206275820732,0.423273026943207,0.0,0.0,0.0,FONTANA,Lorenzo
725,96661,NI,#DDDDDD,Hungary,HUN,krisztina_morvai,462.0,"MORVAI, Krisztina",463.0,"MORVAI, Krisztina",Hungary,Jobbik Magyarországért Mozgalom,Non-attached Members,1448.0,515.0,434.0,265.0,0.5003274083137511,0.643501126972201,-1.0,0.0,0.0,0.0,0.0,MORVAI,Krisztina
726,97018,ALDE,#FFFF00,Greece,GRC,theodoros_skylakakis,604.0,"SKYLAKAKIS, Theodoros",605.0,"SKYLAKAKIS, Theodoros",Greece,Drassi,Group of the Alliance of Liberals and Democrats for Europe,3120.0,414.0,338.0,1372.0,0.742455422878265,0.856598016781083,-0.0768381655216217,-0.0396210476756096,0.0,0.0,0.0,SKYLAKAKIS,Theodoros
727,72775,EPP,#80BFFF,France,FRA,rachida_dati,144.0,"DATI, Rachida",145.0,"DATI, Rachida",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3349.0,144.0,151.0,1908.0,0.866141319274902,0.9468659942363108,-0.0273149833083153,-0.940359234809875,0.0,0.0,0.0,DATI,Rachida
728,96876,EPP,#80BFFF,Luxembourg,LUX,frank_engel,179.0,"ENGEL, Frank",180.0,"ENGEL, Frank",Luxembourg,Parti chrétien social luxembourgeois,Group of the European People's Party (Christian Democrats),3321.0,163.0,150.0,1921.0,0.846116721630096,0.943654365436544,-0.0220107138156891,-0.741120040416718,0.0,0.0,0.0,ENGEL,Frank
729,25919,EPP,#80BFFF,Germany,DEU,martin_kastler,336.0,"KASTLER, Martin",337.0,"KASTLER, Martin",Germany,Christlich-Soziale Union in Bayern e.V.,Group of the European People's Party (Christian Democrats),3233.0,276.0,133.0,2116.0,0.828218817710876,0.9289683918027092,-0.00123353325761855,-0.7755160331726071,0.0,0.0,0.0,KASTLER,Martin
730,96958,EFD,#FF9900,UnitedKingdom,GBR,william_(the_earl_of)_dartmouth,143.0,"DARTMOUTH, William (The Earl of)",144.0,"DARTMOUTH, William (The Earl of)",United Kingdom,United Kingdom Independence Party,Europe of freedom and democracy Group,492.0,493.0,243.0,2396.0,0.689781785011292,0.796909492273731,0.849425852298737,0.5277080535888671,0.0,0.0,0.0,DARTMOUTH,William (The Earl of)
731,2341,EPP,#80BFFF,Germany,DEU,michael_gahler,212.0,"GAHLER, Michael",213.0,"GAHLER, Michael",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3593.0,142.0,107.0,2274.0,0.89423930644989,0.9592871157619358,-0.0146701317280531,-0.9481713771820072,0.0,0.0,0.0,GAHLER,Michael
732,119440,S_D,#FF0000,Croatia,HRV,oleg_valjalo,836.0,"VALJALO, Oleg",837.0,"VALJALO, Oleg",Croatia,Socijaldemokratska partija Hrvatske,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,1381.0,24.0,28.0,418.0,0.905430555343628,0.971907077255538,-0.18791502714157104,-0.302422225475311,0.0,0.0,0.0,VALJALO,Oleg
733,28372,ECR,#0000FF,Poland,POL,ryszard_czarnecki,137.0,"CZARNECKI, Ryszard",138.0,"CZARNECKI, Ryszard",Poland,Prawo i Sprawiedliwość,European Conservatives and Reformists Group,1850.0,292.0,376.0,2399.0,0.7308427691459659,0.8641448037421191,0.13584741950035098,0.4124616086483,0.0,0.0,0.0,CZARNECKI,Ryszard
734,96916,S_D,#FF0000,Italy,ITA,rita_borsellino,72.0,"BORSELLINO, Rita",73.0,"BORSELLINO, Rita",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,2923.0,88.0,117.0,1164.0,0.879172146320343,0.9522367194780992,-0.19809189438819896,-0.22965931892395,0.0,0.0,0.0,BORSELLINO,Rita
735,97170,NI,#DDDDDD,Spain,ESP,francisco_sosa_wagner,612.0,"SOSA WAGNER, Francisco",613.0,"SOSA WAGNER, Francisco",Spain,"Unión, Progreso y Democracia",Non-attached Members,3904.0,262.0,537.0,1071.0,0.720022737979889,0.8616210599237959,-0.182179301977158,0.12827420234680198,0.0,0.0,0.0,SOSA WAGNER,Francisco
736,96806,EPP,#80BFFF,Spain,ESP,teresa_jiménez-becerril_barrio,316.0,"JIMÉNEZ-BECERRIL BARRIO, Teresa",317.0,"JIMÉNEZ-BECERRIL BARRIO, Teresa",Spain,Partido Popular,Group of the European People's Party (Christian Democrats),3130.0,104.0,104.0,1980.0,0.889093637466431,0.96088755171117,-0.0162846799939871,-0.9998673796653752,0.0,0.0,0.0,JIMÉNEZ-BECERRIL BARRIO,Teresa
737,4751,G_EFA,#009900,Belgium,BEL,bart_staes,615.0,"STAES, Bart",616.0,"STAES, Bart",Belgium,Groen,Group of the Greens/European Free Alliance,4077.0,242.0,182.0,1594.0,0.834426403045654,0.930434782608696,-0.3765925765037539,0.836534678936005,0.0,0.0,0.0,STAES,Bart
738,2125,ALDE,#FFFF00,Ireland,IRL,pat_the_cope_gallagher,214.0,"GALLAGHER, Pat the Cope",215.0,"GALLAGHER, Pat the Cope",Ireland,Fianna Fáil Party,Group of the Alliance of Liberals and Democrats for Europe,3272.0,463.0,428.0,1412.0,0.707293510437012,0.8401793721973091,-0.0976334288716316,0.32069033384323103,0.0,0.0,0.0,GALLAGHER,Pat the Cope
739,58758,EPP,#80BFFF,Italy,ITA,elisabetta_gardini,219.0,"GARDINI, Elisabetta",220.0,"GARDINI, Elisabetta",Italy,Forza Italia,Group of the European People's Party (Christian Democrats),3476.0,141.0,126.0,2090.0,0.8778193593025211,0.9542259557689008,-0.0107764890417457,-0.937287032604218,0.0,0.0,0.0,GARDINI,Elisabetta
740,96918,S_D,#FF0000,UnitedKingdom,GBR,derek_vaughan,687.0,"VAUGHAN, Derek",688.0,"VAUGHAN, Derek",United Kingdom,Labour Party,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3864.0,392.0,244.0,1468.0,0.7652670741081241,0.89343163538874,-0.17559389770031,0.223574578762054,0.0,0.0,0.0,VAUGHAN,Derek
741,96705,EPP,#80BFFF,Denmark,DNK,bendt_bendtsen,52.0,"BENDTSEN, Bendt",53.0,"BENDTSEN, Bendt",Denmark,Det Konservative Folkeparti,Group of the European People's Party (Christian Democrats),2926.0,505.0,281.0,1804.0,0.725289106369019,0.857505438723713,-0.0109405461698771,-0.0427331067621708,0.0,0.0,0.0,BENDTSEN,Bendt
742,96686,S_D,#FF0000,Finland,FIN,mitro_repo,539.0,"REPO, Mitro",540.0,"REPO, Mitro",Finland,Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3754.0,118.0,109.0,1527.0,0.872422218322754,0.95878721859114,-0.19218109548091894,-0.226155027747154,0.0,0.0,0.0,REPO,Mitro
743,34728,S_D,#FF0000,Germany,DEU,matthias_groote,247.0,"GROOTE, Matthias",248.0,"GROOTE, Matthias",Germany,Sozialdemokratische Partei Deutschlands,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3911.0,183.0,135.0,1586.0,0.874780118465424,0.945313843508168,-0.211682245135307,-0.0551737286150455,0.0,0.0,0.0,GROOTE,Matthias
744,105849,EPP,#80BFFF,France,FRA,agnès_le_brun,752.0,"LE BRUN, Agnès",753.0,"LE BRUN, Agnès",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),2162.0,74.0,88.0,1222.0,0.881014227867126,0.954314720812183,-0.0242694392800331,-0.9993969202041628,0.0,0.0,0.0,LE BRUN,Agnès
745,1832,EPP,#80BFFF,Belgium,BEL,marianne_thyssen,655.0,"THYSSEN, Marianne",656.0,"THYSSEN, Marianne",Belgium,Christen-Democratisch & Vlaams,Group of the European People's Party (Christian Democrats),3241.0,133.0,162.0,1838.0,0.848554134368896,0.9451060662448828,-0.0356260426342487,-0.633704245090485,0.0,0.0,0.0,THYSSEN,Marianne
746,96880,S_D,#FF0000,Italy,ITA,andrea_cozzolino,129.0,"COZZOLINO, Andrea",130.0,"COZZOLINO, Andrea",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,2882.0,100.0,160.0,1253.0,0.853377461433411,0.9408418657565408,-0.188948407769203,-0.241534948348999,0.0,0.0,0.0,COZZOLINO,Andrea
747,96857,S_D,#FF0000,Romania,ROU,cătălin_sorin_ivan,304.0,"IVAN, Cătălin Sorin",305.0,"IVAN, Cătălin Sorin",Romania,Partidul Social Democrat,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3062.0,110.0,119.0,1204.0,0.866674840450287,0.949054505005562,-0.18540771305561105,-0.195557415485382,0.0,0.0,0.0,IVAN,Cătălin Sorin
748,4462,EPP,#80BFFF,Italy,ITA,clemente_mastella,428.0,"MASTELLA, Clemente",429.0,"MASTELLA, Clemente",Italy,Unione Democratici per l'Europa,Group of the European People's Party (Christian Democrats),2123.0,84.0,118.0,1100.0,0.8571651577949521,0.941021897810219,-0.0214452054351568,-0.969915270805359,0.0,0.0,0.0,MASTELLA,Clemente
749,96652,EPP,#80BFFF,Slovakia,SVK,alajos_mészáros,446.0,"MÉSZÁROS, Alajos",447.0,"MÉSZÁROS, Alajos",Slovakia,Strana mad'arskej komunity- Magyar Közösség Pártja,Group of the European People's Party (Christian Democrats),3575.0,110.0,78.0,2191.0,0.902548849582672,0.968424588511925,-0.0153599856421351,-0.999882102012634,0.0,0.0,0.0,MÉSZÁROS,Alajos
750,28170,EPP,#80BFFF,Slovakia,SVK,peter_šťastný,617.0,"ŠŤASTNÝ, Peter",618.0,"ŠŤASTNÝ, Peter",Slovakia,Slovenská demokratická a kresťanská únia - Demokratická strana,Group of the European People's Party (Christian Democrats),3760.0,82.0,66.0,2342.0,0.915424525737762,0.97632,-0.0115292724221945,-0.99993360042572,0.0,0.0,0.0,ŠŤASTNÝ,Peter
751,96873,ALDE,#FFFF00,Germany,DEU,jürgen_creutzmann,132.0,"CREUTZMANN, Jürgen",133.0,"CREUTZMANN, Jürgen",Germany,Freie Demokratische Partei,Group of the Alliance of Liberals and Democrats for Europe,3320.0,562.0,249.0,1728.0,0.7399156093597409,0.8615804744836999,-0.062763936817646,0.308447420597076,0.0,0.0,0.0,CREUTZMANN,Jürgen
752,28508,G_EFA,#009900,UnitedKingdom,GBR,alyn_smith,605.0,"SMITH, Alyn",606.0,"SMITH, Alyn",United Kingdom,Scottish National Party,Group of the Greens/European Free Alliance,3210.0,360.0,353.0,1197.0,0.6967884302139279,0.8607421875,-0.296428054571152,0.906155347824097,0.0,0.0,0.0,SMITH,Alyn
753,4556,ECR,#0000FF,UnitedKingdom,GBR,nirj_deva,162.0,"DEVA, Nirj",163.0,"DEVA, Nirj",United Kingdom,Conservative Party,European Conservatives and Reformists Group,1665.0,156.0,98.0,2659.0,0.822719812393188,0.944517256443862,0.167805388569832,0.7960349917411801,0.0,0.0,0.0,DEVA,Nirj
754,96697,ECR,#0000FF,Lithuania,LTU,valdemar_tomaševski,660.0,"TOMAŠEVSKI, Valdemar",661.0,"TOMAŠEVSKI, Valdemar",Lithuania,Lietuvos lenkų rinkimų akcija,European Conservatives and Reformists Group,2055.0,260.0,364.0,2375.0,0.743431687355042,0.8765334388603091,0.121397003531456,0.36771920323371904,0.0,0.0,0.0,TOMAŠEVSKI,Valdemar
755,112014,ALDE,#FFFF00,UnitedKingdom,GBR,phil_bennion,791.0,"BENNION, Phil",792.0,"BENNION, Phil",United Kingdom,Liberal Democrats Party,Group of the Alliance of Liberals and Democrats for Europe,2120.0,277.0,106.0,1071.0,0.775622010231018,0.892837157246782,-0.079973466694355,0.4471352696418761,0.0,0.0,0.0,BENNION,Phil
756,2037,ECR,#0000FF,UnitedKingdom,GBR,robert_sturdy,630.0,"STURDY, Robert",631.0,"STURDY, Robert",United Kingdom,Conservative Party,European Conservatives and Reformists Group,1475.0,93.0,69.0,1933.0,0.8384233713150021,0.954621848739496,0.16327251493930806,0.7393880486488341,0.0,0.0,0.0,STURDY,Robert
757,96877,NI,#DDDDDD,Hungary,HUN,zoltán_balczó,34.0,"BALCZÓ, Zoltán",35.0,"BALCZÓ, Zoltán",Hungary,Independent,Non-attached Members,146.0,59.0,88.0,79.0,0.4106298983097079,0.6048387096774189,0.12508861720562,0.842140555381775,0.0,0.0,0.0,BALCZÓ,Zoltán
758,4562,EPP,#80BFFF,Italy,ITA,giuseppe_gargani,760.0,"GARGANI, Giuseppe",761.0,"GARGANI, Giuseppe",Italy,Popolari per l’Europa,Group of the European People's Party (Christian Democrats),1677.0,50.0,64.0,939.0,0.879782795906067,0.958241758241758,-0.0241311695426702,-0.999708890914917,0.0,0.0,0.0,GARGANI,Giuseppe
759,96815,G_EFA,#009900,Netherlands,NLD,judith_sargentini,568.0,"SARGENTINI, Judith",569.0,"SARGENTINI, Judith",Netherlands,GroenLinks,Group of the Greens/European Free Alliance,4014.0,251.0,183.0,1550.0,0.8284084796905521,0.9276425475158392,-0.3679405450820921,0.78422600030899,0.0,0.0,0.0,SARGENTINI,Judith
760,28133,EPP,#80BFFF,Hungary,HUN,pál_schmitt,578.0,"SCHMITT, Pál",579.0,"SCHMITT, Pál",Hungary,Independent,Group of the European People's Party (Christian Democrats),163.0,7.0,6.0,154.0,0.9020158648490908,0.9606060606060608,0.0228447522968054,-0.999739050865173,0.0,0.0,0.0,SCHMITT,Pál
761,4560,ALDE,#FFFF00,Netherlands,NLD,toine_manders,416.0,"MANDERS, Toine",417.0,"MANDERS, Toine",Netherlands,Volkspartij voor Vrijheid en Democratie,Group of the Alliance of Liberals and Democrats for Europe,3417.0,435.0,292.0,1530.0,0.746665060520172,0.871871695452943,-0.0813391283154488,0.35892286896705605,0.0,0.0,0.0,MANDERS,Toine
762,23805,S_D,#FF0000,Hungary,HUN,zita_gurmai,255.0,"GURMAI, Zita",256.0,"GURMAI, Zita",Hungary,Magyar Szocialista Párt,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3668.0,120.0,161.0,1461.0,0.8643459677696229,0.948059149722736,-0.191731959581375,-0.24605557322502106,0.0,0.0,0.0,GURMAI,Zita
763,28241,ALDE,#FFFF00,Germany,DEU,silvana_koch-mehrin,349.0,"KOCH-MEHRIN, Silvana",350.0,"KOCH-MEHRIN, Silvana",Germany,Freie Demokratische Partei,Group of the Alliance of Liberals and Democrats for Europe,2322.0,291.0,166.0,1090.0,0.7678367495536801,0.8818816231584391,-0.0928041115403175,0.33399185538291903,0.0,0.0,0.0,KOCH-MEHRIN,Silvana
764,28123,S_D,#FF0000,Malta,MLT,louis_grech,241.0,"GRECH, Louis",242.0,"GRECH, Louis",Malta,Partit Laburista,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,1596.0,65.0,60.0,647.0,0.842090725898743,0.947212837837838,-0.18933860957622506,-0.227035239338875,0.0,0.0,0.0,GRECH,Louis
765,111496,EPP,#80BFFF,Spain,ESP,maría_auxiliadora_correa_zamora,788.0,"CORREA ZAMORA, María Auxiliadora",789.0,"CORREA ZAMORA, María Auxiliadora",Spain,Partido Popular,Group of the European People's Party (Christian Democrats),2021.0,94.0,43.0,1322.0,0.88343608379364,0.9606321839080458,-0.016068959608674,-0.999870896339417,0.0,0.0,0.0,CORREA ZAMORA,María Auxiliadora
766,111068,EPP,#80BFFF,France,FRA,jean_roatta,772.0,"ROATTA, Jean",773.0,"ROATTA, Jean",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),1832.0,54.0,56.0,1112.0,0.8919506669044491,0.963981663392272,-0.0266770292073488,-0.9996441602706908,0.0,0.0,0.0,ROATTA,Jean
768,96858,EUL_NGL,#990000,France,FRA,marie-christine_vergiat,688.0,"VERGIAT, Marie-Christine",689.0,"VERGIAT, Marie-Christine",France,Front de gauche pour changer d’Europe,Confederal Group of the European United Left - Nordic Green Left,2577.0,730.0,378.0,971.0,0.660805702209473,0.762027491408935,-0.871930539608002,-0.0812618881464005,0.0,0.0,0.0,VERGIAT,Marie-Christine
769,28145,EPP,#80BFFF,Hungary,HUN,béla_glattfelder,231.0,"GLATTFELDER, Béla",232.0,"GLATTFELDER, Béla",Hungary,Fidesz-Magyar Polgári Szövetség-Keresztény Demokrata Néppárt,Group of the European People's Party (Christian Democrats),3603.0,195.0,139.0,2141.0,0.857106804847717,0.945047713063508,-0.0215595327317715,-0.8249245285987851,0.0,0.0,0.0,GLATTFELDER,Béla
770,39726,EPP,#80BFFF,Hungary,HUN,lászló_tőkés,659.0,"TŐKÉS, László",660.0,"TŐKÉS, László",Romania,-,Group of the European People's Party (Christian Democrats),3033.0,150.0,107.0,1849.0,0.866026222705841,0.949990270480638,-0.0155979758128524,-0.9202229976654048,0.0,0.0,0.0,TŐKÉS,László
771,38595,S_D,#FF0000,Romania,ROU,rovana_plumb,517.0,"PLUMB, Rovana",518.0,"PLUMB, Rovana",Romania,Partidul Social Democrat,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,1391.0,39.0,35.0,608.0,0.887188971042633,0.9643029425952728,-0.19998769462108604,-0.211233288049698,0.0,0.0,0.0,PLUMB,Rovana
