,Unnamed: 0,MEP.ID,FullName,Country,Party,EPG,correctYea,wrongYea,wrongNay,correctNay,GMP,CC,coord1D,coord2D,se1D,se2D,corr.1,lastname,firstname,name
286,"HOARAU, Elie",287,"HOARAU, Elie",France,Parti communiste réunionnais,Confederal Group of the European United Left - Nordic Green Left,743.0,223.0,100.0,299.0,0.6543251276016241,0.763369963369963,-0.843824326992035,0.122483186423779,0.0,0.0,0.0,HOARAU,Elie,elie_hoarau
287,"HOHLMEIER, Monika",288,"HOHLMEIER, Monika",Germany,Christlich-Soziale Union in Bayern e.V.,Group of the European People's Party (Christian Democrats),3462.0,234.0,154.0,2166.0,0.8468904495239259,0.935505319148936,-0.0114088309928775,-0.7210815548896791,0.0,0.0,0.0,HOHLMEIER,Monika,monika_hohlmeier
288,"HÖKMARK, Gunnar",289,"HÖKMARK, Gunnar",Sweden,Moderata Samlingspartiet,Group of the European People's Party (Christian Democrats),2632.0,636.0,291.0,1612.0,0.6806495189666751,0.8207309998066141,0.00820318888872862,0.10861811786890001,0.0,0.0,0.0,HÖKMARK,Gunnar,gunnar_hökmark
289,"HONEYBALL, Mary",290,"HONEYBALL, Mary",United Kingdom,Labour Party,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3667.0,378.0,260.0,1408.0,0.758191883563995,0.888324873096447,-0.18014447391033198,0.231252565979958,0.0,0.0,0.0,HONEYBALL,Mary,mary_honeyball
290,"HOWITT, Richard",291,"HOWITT, Richard",United Kingdom,Labour Party,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3316.0,335.0,230.0,1212.0,0.7595418691635129,0.8890634203809151,-0.182456150650978,0.248228460550308,0.0,0.0,0.0,HOWITT,Richard,richard_howitt
291,"HÜBNER, Danuta Maria",292,"HÜBNER, Danuta Maria",Poland,Platforma Obywatelska,Group of the European People's Party (Christian Democrats),3386.0,135.0,110.0,2108.0,0.891147017478943,0.957309635825057,-0.0144029343500733,-0.971341788768768,0.0,0.0,0.0,HÜBNER,Danuta Maria,danuta_maria_hübner
292,"HUDGHTON, Ian",293,"HUDGHTON, Ian",United Kingdom,Scottish National Party,Group of the Greens/European Free Alliance,2552.0,316.0,354.0,1007.0,0.669437766075134,0.8415701111373851,-0.285980224609375,0.946612775325775,0.0,0.0,0.0,HUDGHTON,Ian,ian_hudghton
293,"HUGHES, Stephen",294,"HUGHES, Stephen",United Kingdom,Labour Party,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3540.0,343.0,206.0,1382.0,0.777700662612915,0.8996527143118259,-0.183383494615555,0.186470806598663,0.0,0.0,0.0,HUGHES,Stephen,stephen_hughes
294,"HYUSMENOVA, Filiz Hakaeva",295,"HYUSMENOVA, Filiz Hakaeva",Bulgaria,Movement for Rights and Freedoms,Group of the Alliance of Liberals and Democrats for Europe,3681.0,409.0,245.0,1583.0,0.7860899567604059,0.88948969246367,-0.0996064469218254,0.291069120168686,0.0,0.0,0.0,HYUSMENOVA,Filiz Hakaeva,filiz_hakaeva_hyusmenova
295,"IACOLINO, Salvatore",296,"IACOLINO, Salvatore",Italy,Forza Italia,Group of the European People's Party (Christian Democrats),3517.0,106.0,103.0,2046.0,0.899499595165253,0.9637907137907141,-0.0163792744278908,-0.954346060752869,0.0,0.0,0.0,IACOLINO,Salvatore,salvatore_iacolino
296,"IBRISAGIC, Anna",297,"IBRISAGIC, Anna",Sweden,Moderata Samlingspartiet,Group of the European People's Party (Christian Democrats),2821.0,723.0,302.0,1865.0,0.6779325604438778,0.82052180003502,0.0128256985917687,0.12897472083568598,0.0,0.0,0.0,IBRISAGIC,Anna,anna_ibrisagic
297,"ILCHEV, Stanimir",298,"ILCHEV, Stanimir",Bulgaria,National Movement for Stability and Progress,Group of the Alliance of Liberals and Democrats for Europe,3622.0,457.0,290.0,1588.0,0.7703218460083009,0.8746013093839179,-0.0988602489233017,0.25149086117744396,0.0,0.0,0.0,ILCHEV,Stanimir,stanimir_ilchev
298,"IMBRASAS, Juozas",299,"IMBRASAS, Juozas",Lithuania,Partija Tvarka ir teisingumas,Europe of freedom and democracy Group,2871.0,136.0,810.0,230.0,0.5812562108039859,0.7662466024215471,-0.10338336229324302,0.16718958318233498,0.0,0.0,0.0,IMBRASAS,Juozas,juozas_imbrasas
299,"VELD, Sophia in 't",300,"VELD, Sophia in 't",Netherlands,Democraten 66,Group of the Alliance of Liberals and Democrats for Europe,3742.0,476.0,240.0,1745.0,0.7659662365913391,0.884571981299371,-0.103752382099628,0.4029668569564821,0.0,0.0,0.0,VELD,Sophia in 't,sophia_in_'t_veld
300,"IOTOVA, Iliana Malinova",301,"IOTOVA, Iliana Malinova",Bulgaria,Coalition for Bulgaria,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3306.0,118.0,88.0,1339.0,0.875372767448425,0.9575345289631,-0.189641639590263,-0.291919767856598,0.0,0.0,0.0,IOTOVA,Iliana Malinova,iliana_malinova_iotova
301,"IOVINE, Vincenzo",302,"IOVINE, Vincenzo",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3154.0,231.0,298.0,1139.0,0.783442914485931,0.8902944836167571,-0.16814878582954398,-0.0074449758976697904,0.0,0.0,0.0,IOVINE,Vincenzo,vincenzo_iovine
302,"ITÄLÄ, Ville",303,"ITÄLÄ, Ville",Finland,Kansallinen Kokoomus,Group of the European People's Party (Christian Democrats),1404.0,58.0,86.0,721.0,0.835750937461853,0.9365359189070072,-0.0211645681411028,-0.6130056381225589,0.0,0.0,0.0,ITÄLÄ,Ville,ville_itälä
303,"ITURGAIZ ANGULO, Carlos José",304,"ITURGAIZ ANGULO, Carlos José",Spain,Partido Popular,Group of the European People's Party (Christian Democrats),2845.0,153.0,149.0,1636.0,0.835295557975769,0.936859711478152,-0.0178712829947472,-0.8254588842391971,0.0,0.0,0.0,ITURGAIZ ANGULO,Carlos José,carlos_josé_iturgaiz_angulo
304,"IVAN, Cătălin Sorin",305,"IVAN, Cătălin Sorin",Romania,Partidul Social Democrat,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3062.0,110.0,119.0,1204.0,0.866674840450287,0.949054505005562,-0.18540771305561102,-0.195557415485382,0.0,0.0,0.0,IVAN,Cătălin Sorin,cătălin_sorin_ivan
305,"IVANOVA, Iliana",306,"IVANOVA, Iliana",Bulgaria,Citizens for European Development of Bulgaria,Group of the European People's Party (Christian Democrats),1691.0,41.0,63.0,1076.0,0.903375685214996,0.963775687913619,-0.0124759925529361,-0.9151286482810971,0.0,0.0,0.0,IVANOVA,Iliana,iliana_ivanova
306,"JAAKONSAARI, Liisa",307,"JAAKONSAARI, Liisa",Finland,Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,4124.0,134.0,238.0,1555.0,0.8562762141227719,0.9385225582548341,-0.2017542719841,-0.122954279184341,0.0,0.0,0.0,JAAKONSAARI,Liisa,liisa_jaakonsaari
307,"JÄÄTTEENMÄKI, Anneli",308,"JÄÄTTEENMÄKI, Anneli",Finland,Suomen Keskusta,Group of the Alliance of Liberals and Democrats for Europe,3177.0,422.0,325.0,1427.0,0.7328608632087711,0.8603999252476171,-0.0957527160644531,0.307342797517776,0.0,0.0,0.0,JÄÄTTEENMÄKI,Anneli,anneli_jäätteenmäki
308,"JADOT, Yannick",309,"JADOT, Yannick",France,Europe Écologie,Group of the Greens/European Free Alliance,3873.0,238.0,162.0,1545.0,0.844240963459015,0.9312478514953589,-0.384949743747711,0.772769689559937,0.0,0.0,0.0,JADOT,Yannick,yannick_jadot
309,"JAHR, Peter",310,"JAHR, Peter",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3505.0,208.0,102.0,2264.0,0.8563169240951541,0.949004770521467,-0.0059312763623893296,-0.748737812042236,0.0,0.0,0.0,JAHR,Peter,peter_jahr
310,"JÁRÓKA, Lívia",311,"JÁRÓKA, Lívia",Hungary,Fidesz-Magyar Polgári Szövetség-Keresztény Demokrata Néppárt,Group of the European People's Party (Christian Democrats),2652.0,147.0,126.0,1494.0,0.840410947799683,0.9382213170400541,-0.0234699100255966,-0.801399946212769,0.0,0.0,0.0,JÁRÓKA,Lívia,lívia_járóka
311,"JÁUREGUI ATONDO, Ramón",312,"JÁUREGUI ATONDO, Ramón",Spain,Independent,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,519.0,21.0,23.0,265.0,0.8554587364196781,0.946859903381642,-0.181199997663498,-0.23918682336807298,0.0,0.0,0.0,JÁUREGUI ATONDO,Ramón,ramón_jáuregui_atondo
312,"JAZŁOWIECKA, Danuta",313,"JAZŁOWIECKA, Danuta",Poland,Platforma Obywatelska,Group of the European People's Party (Christian Democrats),3373.0,154.0,110.0,1949.0,0.880238056182861,0.9527389903329749,-0.010935285128653001,-0.9999402761459351,0.0,0.0,0.0,JAZŁOWIECKA,Danuta,danuta_jazłowiecka
313,"JĘDRZEJEWSKA, Sidonia Elżbieta",314,"JĘDRZEJEWSKA, Sidonia Elżbieta",Poland,Platforma Obywatelska,Group of the European People's Party (Christian Democrats),3418.0,138.0,117.0,2075.0,0.88210517168045,0.9556367432150309,-0.0161110050976276,-0.912230372428894,0.0,0.0,0.0,JĘDRZEJEWSKA,Sidonia Elżbieta,sidonia_elżbieta_jędrzejewska
314,"JEGGLE, Elisabeth",315,"JEGGLE, Elisabeth",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3702.0,167.0,109.0,2328.0,0.879372000694275,0.9562321598477641,-0.009221517480909821,-0.9532494544982909,0.0,0.0,0.0,JEGGLE,Elisabeth,elisabeth_jeggle
315,"JENSEN, Anne E.",316,"JENSEN, Anne E.",Denmark,"Venstre, Danmarks Liberale Parti",Group of the Alliance of Liberals and Democrats for Europe,3204.0,501.0,221.0,1649.0,0.739043116569519,0.870493273542601,-0.0725887417793274,0.35773953795433,0.0,0.0,0.0,JENSEN,Anne E.,anne_e._jensen
316,"JIMÉNEZ-BECERRIL BARRIO, Teresa",317,"JIMÉNEZ-BECERRIL BARRIO, Teresa",Spain,Partido Popular,Group of the European People's Party (Christian Democrats),3130.0,104.0,104.0,1980.0,0.889093637466431,0.9608875517111701,-0.0162846799939871,-0.9998673796653751,0.0,0.0,0.0,JIMÉNEZ-BECERRIL BARRIO,Teresa,teresa_jiménez-becerril_barrio
317,"JOLY, Eva",318,"JOLY, Eva",France,Europe Écologie,Group of the Greens/European Free Alliance,2853.0,196.0,103.0,1139.0,0.837307512760162,0.930319272896761,-0.388181209564209,0.854885220527649,0.0,0.0,0.0,JOLY,Eva,eva_joly
318,"JONG, Cornelis de",319,"JONG, Cornelis de",Netherlands,Socialistische Partij,Confederal Group of the European United Left - Nordic Green Left,2522.0,974.0,480.0,882.0,0.5947014689445501,0.7006998764923841,-0.969936728477478,0.24335712194442702,0.0,0.0,0.0,JONG,Cornelis de,cornelis_de_jong
319,"JORDAN, Romana",320,"JORDAN, Romana",Slovenia,Slovenska demokratska stranka,Group of the European People's Party (Christian Democrats),3506.0,121.0,116.0,1992.0,0.884615242481232,0.9586748038360942,-0.0260797012597322,-0.80978137254715,0.0,0.0,0.0,JORDAN,Romana,romana_jordan
320,"JØRGENSEN, Dan",321,"JØRGENSEN, Dan",Denmark,Socialdemokratiet,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,2584.0,273.0,186.0,1019.0,0.7568362355232242,0.887001477104874,-0.20430749654769897,0.337312519550323,0.0,0.0,0.0,JØRGENSEN,Dan,dan_jørgensen
321,"JUNQUERAS VIES, Oriol",322,"JUNQUERAS VIES, Oriol",Spain,Esquerra Republicana de Catalunya,Group of the Greens/European Free Alliance,1291.0,58.0,84.0,487.0,0.8277218341827389,0.926041666666667,-0.353811323642731,0.858165085315704,0.0,0.0,0.0,JUNQUERAS VIES,Oriol,oriol_junqueras_vies
322,"JUVIN, Philippe",323,"JUVIN, Philippe",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3243.0,122.0,110.0,1969.0,0.892221868038177,0.95738427626745,-0.0231474731117487,-0.9997321367263791,0.0,0.0,0.0,JUVIN,Philippe,philippe_juvin
323,"KACIN, Jelko",324,"KACIN, Jelko",Slovenia,Liberalna Demokracija Slovenije,Group of the Alliance of Liberals and Democrats for Europe,3326.0,362.0,235.0,1583.0,0.781009137630463,0.8915728296403921,-0.100503191351891,0.36496734619140603,0.0,0.0,0.0,KACIN,Jelko,jelko_kacin
324,"KACZMAREK, Filip",325,"KACZMAREK, Filip",Poland,Platforma Obywatelska,Group of the European People's Party (Christian Democrats),3685.0,158.0,98.0,2279.0,0.896150052547455,0.958842443729904,-0.00639357790350914,-0.999979555606842,0.0,0.0,0.0,KACZMAREK,Filip,filip_kaczmarek
325,"KADENBACH, Karin",326,"KADENBACH, Karin",Austria,Sozialdemokratische Partei Österreichs,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3963.0,247.0,175.0,1598.0,0.8433504104614259,0.929466822664215,-0.212524428963661,0.0263881236314774,0.0,0.0,0.0,KADENBACH,Karin,karin_kadenbach
326,"KALFIN, Ivailo",327,"KALFIN, Ivailo",Bulgaria,Coalition for Bulgaria,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3644.0,153.0,154.0,1496.0,0.8530089855194091,0.9436387002019458,-0.18236251175403603,-0.314079999923706,0.0,0.0,0.0,KALFIN,Ivailo,ivailo_kalfin
327,"KALINOWSKI, Jarosław",328,"KALINOWSKI, Jarosław",Poland,Polskie Stronnictwo Ludowe,Group of the European People's Party (Christian Democrats),3439.0,173.0,96.0,2231.0,0.891082048416138,0.9547061794914972,-0.00541826244443655,-0.99998539686203,0.0,0.0,0.0,KALINOWSKI,Jarosław,jarosław_kalinowski
328,"KALNIETE, Sandra",329,"KALNIETE, Sandra",Latvia,Vienotība,Group of the European People's Party (Christian Democrats),3456.0,125.0,124.0,2050.0,0.871279060840607,0.9567332754126852,-0.0144150294363499,-0.752805948257446,0.0,0.0,0.0,KALNIETE,Sandra,sandra_kalniete
329,"KAMALL, Syed",330,"KAMALL, Syed",United Kingdom,Conservative Party,European Conservatives and Reformists Group,1594.0,101.0,59.0,2434.0,0.851226925849915,0.9617956064947472,0.17460325360298198,0.76465630531311,0.0,0.0,0.0,KAMALL,Syed,syed_kamall
330,"KAMIŃSKI, Michał Tomasz",331,"KAMIŃSKI, Michał Tomasz",Poland,Niezależny,European Conservatives and Reformists Group,1591.0,359.0,271.0,1394.0,0.693929672241211,0.825726141078838,0.0830538123846054,0.236729010939598,0.0,0.0,0.0,KAMIŃSKI,Michał Tomasz,michał_tomasz_kamiński
331,"KAMMEREVERT, Petra",332,"KAMMEREVERT, Petra",Germany,Sozialdemokratische Partei Deutschlands,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3825.0,202.0,148.0,1553.0,0.862252771854401,0.938896648044693,-0.21126626431942,-0.0234632883220911,0.0,0.0,0.0,KAMMEREVERT,Petra,petra_kammerevert
332,"KARAS, Othmar",333,"KARAS, Othmar",Austria,Österreichische Volkspartei,Group of the European People's Party (Christian Democrats),3229.0,165.0,191.0,1934.0,0.83382511138916,0.9354955607899978,-0.0320448577404022,-0.7737842798233029,0.0,0.0,0.0,KARAS,Othmar,othmar_karas
333,"KARIM, Sajjad",334,"KARIM, Sajjad",United Kingdom,Conservative Party,European Conservatives and Reformists Group,1656.0,96.0,84.0,2465.0,0.844800889492035,0.958149267612183,0.167883455753326,0.756615340709686,0.0,0.0,0.0,KARIM,Sajjad,sajjad_karim
334,"KARIŅŠ, Krišjānis",335,"KARIŅŠ, Krišjānis",Latvia,Vienotība,Group of the European People's Party (Christian Democrats),3608.0,122.0,89.0,2176.0,0.886266589164734,0.9648040033361129,-0.0116577716544271,-0.7938425540924069,0.0,0.0,0.0,KARIŅŠ,Krišjānis,krišjānis_kariņš
335,"KASOULIDES, Ioannis",336,"KASOULIDES, Ioannis",Cyprus,Democratic Rally,Group of the European People's Party (Christian Democrats),1731.0,50.0,72.0,1060.0,0.883367538452148,0.958118777892207,-0.0137699898332357,-0.854497313499451,0.0,0.0,0.0,KASOULIDES,Ioannis,ioannis_kasoulides
336,"KASTLER, Martin",337,"KASTLER, Martin",Germany,Christlich-Soziale Union in Bayern e.V.,Group of the European People's Party (Christian Democrats),3233.0,276.0,133.0,2116.0,0.828218817710876,0.9289683918027091,-0.00123353325761855,-0.7755160331726071,0.0,0.0,0.0,KASTLER,Martin,martin_kastler
337,"KAZAK, Metin",338,"KAZAK, Metin",Bulgaria,Movement for Rights and Freedoms,Group of the Alliance of Liberals and Democrats for Europe,3634.0,461.0,302.0,1609.0,0.766948580741882,0.8729603729603729,-0.0934105440974236,0.24277152121067003,0.0,0.0,0.0,KAZAK,Metin,metin_kazak
338,"KELAM, Tunne",339,"KELAM, Tunne",Estonia,Erakond Isamaa ja Res Publica Liit,Group of the European People's Party (Christian Democrats),3729.0,147.0,81.0,2302.0,0.8932824134826659,0.9635724556638441,-0.0130555555224419,-0.947967350482941,0.0,0.0,0.0,KELAM,Tunne,tunne_kelam
339,"KELLER, Franziska",340,"KELLER, Franziska",Germany,Bündnis 90/Die Grünen,Group of the Greens/European Free Alliance,3828.0,233.0,144.0,1548.0,0.8428021669387821,0.93446897270989,-0.38345950841903703,0.8240491151809691,0.0,0.0,0.0,KELLER,Franziska,franziska_keller
340,"KELLY, Alan",341,"KELLY, Alan",Ireland,Independent,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,551.0,14.0,16.0,288.0,0.87612247467041,0.965477560414269,-0.20421899855136896,-0.204204946756363,0.0,0.0,0.0,KELLY,Alan,alan_kelly
341,"KELLY, Seán",342,"KELLY, Seán",Ireland,Fine Gael Party,Group of the European People's Party (Christian Democrats),3687.0,170.0,197.0,2121.0,0.841912806034088,0.9405668016194331,-0.0254482161253691,-0.688328981399536,0.0,0.0,0.0,KELLY,Seán,seán_kelly
342,"KIIL-NIELSEN, Nicole",343,"KIIL-NIELSEN, Nicole",France,Europe Écologie,Group of the Greens/European Free Alliance,3956.0,236.0,160.0,1566.0,0.84377247095108,0.933085501858736,-0.384949594736099,0.7973162531852719,0.0,0.0,0.0,KIIL-NIELSEN,Nicole,nicole_kiil-nielsen
343,"KIRILOV, Evgeni",344,"KIRILOV, Evgeni",Bulgaria,Coalition for Bulgaria,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3991.0,138.0,165.0,1575.0,0.861999869346619,0.9483728062702329,-0.18671770393848397,-0.282886564731598,0.0,0.0,0.0,KIRILOV,Evgeni,evgeni_kirilov
344,"KIRKHOPE, Timothy",345,"KIRKHOPE, Timothy",United Kingdom,Conservative Party,European Conservatives and Reformists Group,1470.0,85.0,71.0,2177.0,0.840859830379486,0.958979752826716,0.168338522315025,0.7639678716659549,0.0,0.0,0.0,KIRKHOPE,Timothy,timothy_kirkhope
345,"KLASS, Christa",346,"KLASS, Christa",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3789.0,156.0,130.0,2299.0,0.871651470661163,0.95513021650455,-0.0140479188412428,-0.863061964511871,0.0,0.0,0.0,KLASS,Christa,christa_klass
346,"KLINZ, Wolf",347,"KLINZ, Wolf",Germany,Freie Demokratische Partei,Group of the Alliance of Liberals and Democrats for Europe,2867.0,418.0,259.0,1531.0,0.745676577091217,0.8666009852216751,-0.0669116005301476,0.34969425201416,0.0,0.0,0.0,KLINZ,Wolf,wolf_klinz
347,"KLUTE, Jürgen",348,"KLUTE, Jürgen",Germany,DIE LINKE.,Confederal Group of the European United Left - Nordic Green Left,3048.0,659.0,336.0,1183.0,0.6984902024269101,0.8096058170685041,-0.797314882278442,0.00101527641527355,0.0,0.0,0.0,KLUTE,Jürgen,jürgen_klute
348,"KOCH, Dieter-Lebrecht",349,"KOCH, Dieter-Lebrecht",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3688.0,177.0,105.0,2295.0,0.8796674013137821,0.9549880287310449,-0.0116956336423755,-0.9015596508979801,0.0,0.0,0.0,KOCH,Dieter-Lebrecht,dieter-lebrecht_koch
349,"KOCH-MEHRIN, Silvana",350,"KOCH-MEHRIN, Silvana",Germany,Freie Demokratische Partei,Group of the Alliance of Liberals and Democrats for Europe,2322.0,291.0,166.0,1090.0,0.7678367495536801,0.8818816231584391,-0.0928041115403175,0.33399185538291903,0.0,0.0,0.0,KOCH-MEHRIN,Silvana,silvana_koch-mehrin
350,"KOHLÍČEK, Jaromír",351,"KOHLÍČEK, Jaromír",Czech Republic,Komunistická strana Čech a Moravy,Confederal Group of the European United Left - Nordic Green Left,2171.0,832.0,455.0,796.0,0.44431763887405396,0.6974612129760229,-1.0,0.0,0.0,0.0,0.0,KOHLÍČEK,Jaromír,jaromír_kohlíček
351,"KOLARSKA-BOBIŃSKA, Lena",352,"KOLARSKA-BOBIŃSKA, Lena",Poland,Platforma Obywatelska,Group of the European People's Party (Christian Democrats),2408.0,84.0,109.0,1551.0,0.8796062469482421,0.9535163776493258,-0.0165822207927704,-0.865369319915771,0.0,0.0,0.0,KOLARSKA-BOBIŃSKA,Lena,lena_kolarska-bobińska
352,"KOPPA, Maria Eleni",353,"KOPPA, Maria Eleni",Greece,Panhellenic Socialist Movement,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3671.0,135.0,158.0,1459.0,0.8573384881019591,0.9459708648349621,-0.196166336536407,-0.21616430580616,0.0,0.0,0.0,KOPPA,Maria Eleni,maria_eleni_koppa
