"Vote.Id" "Order" "X" "Date" "Title" "Procedure" "Leg.NonLeg" "Type.of.Vote" "Rule" "Rapporteur" "Link" "Committee" "Policy.Area" "Part.no" "Subject" "Am.no" "Author" "RCV" "Result" "Yaes" "Nays" "Abstentions" "Excluded"
"5920" 5921 18 21 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "163CP" "" "Article 8, § 1+2" "GUE/NGL" "RCV" "-" "111" 461 9 0
"5921" 5922 18 22 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "75" "" "Article 8, § 1+2" "committee" "RCV" "+" "466" 97 13 0
"5922" 5923 18 23 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "130" "" "Article 8, § 1+2" "Verts/ALE" "RCV" "-" "82" 480 25 0
"5923" 5924 18 24 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "156" "" "Article 8, § 3" "PSE" "RCV" "-" "256" 310 19 0
"5924" 5925 18 25 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "163CP" "" "Article 8, § 3" "GUE/NGL" "RCV" "-" "261" 302 16 0
"5925" 5926 18 26 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "118" "" "Article 8, § 3" "PSE" "RCV" "-" "255" 296 25 0
"5926" 5927 18 27 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "132" "" "Article 8, § 3" "Verts/ALE" "RCV" "-" "230" 333 21 0
"5927" 5928 18 28 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "76" "" "Article 8, § 3" "committee" "RCV" "+" "498" 64 16 0
"5928" 5929 18 29 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "163CP" "" "Article 8, § 4" "GUE/NGL" "RCV" "-" "122" 439 21 0
"5929" 5930 18 30 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "163CP" "" "Article 8, § 5" "GUE/NGL" "RCV" "-" "67" 499 11 0
"5930" 5931 18 31 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "133" "" "Article 8, after § 5" "ALDE" "RCV" "-" "159" 405 12 0
"5931" 5932 18 32 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "164CP" "" "Article 9, § 1" "GUE/NGL" "RCV" "-" "65" 493 16 0
"5932" 5933 18 33 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "124" "" "Article 9, § 4" "IND/DEM" "RCV" "-" "55" 503 23 0
"5933" 5934 18 34 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "144" "" "Article 14" "ALDE" "RCV" "+" "551" 13 4 0
"5934" 5935 18 35 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "135" "" "Article 17" "ALDE" "RCV" "+" "286" 273 15 0
"5935" 5936 18 36 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "142" "" "Article 18, § 2" "ALDE" "RCV" "-" "152" 403 14 0
"5936" 5937 18 37 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "143" "" "Article 19, § 2" "ALDE" "RCV" "+" "402" 155 14 0
"5937" 5938 18 38 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "136" "" "Recital 13" "ALDE" "RCV" "+" "317" 237 21 0
"5938" 5939 18 39 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "145" "" "After recital 32" "ALDE" "RCV" "+" "357" 200 14 0
"5939" 5940 18 40 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "134" "" "After recital 39" "ALDE" "RCV" "-" "250" 304 21 0
"5940" 5941 18 41 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "119" "" "Legal basis" "IND/DEM" "RCV" "-" "118" 422 9 0
"5941" 5942 18 42 "23.04.2009" "Patients' rights in cross-border healthcare" "***I" "Leg" "Report" "s" "BOWIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "" "" "Vote: legislative resolution" "0" "RCV" "+" "297" 120 152 0
"5942" 5943 18 1 "23.04.2009" "Patient safety" "*" "Leg" "Report" "s" "SARTORI" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "" "" "Vote: legislative resolution" "0" "RCV" "+" "521" 6 5 0
"5943" 5944 18 1 "23.04.2009" "Rare diseases" "*" "Leg" "Report" "s" "TRAKATELLIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "15" "1" "Amendments by the committee responsible - separate votes" "committee" "RCV" "+" "292" 222 15 0
"5944" 5945 18 2 "23.04.2009" "Rare diseases" "*" "Leg" "Report" "s" "TRAKATELLIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "15" "2" "Amendments by the committee responsible - separate votes" "committee" "RCV" "-" "50" 457 13 0
"5945" 5946 18 3 "23.04.2009" "Rare diseases" "*" "Leg" "Report" "s" "TRAKATELLIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "" "" "Vote: amended proposal" "0" "RCV" "+" "390" 116 25 0
"5946" 5947 18 4 "23.04.2009" "Rare diseases" "*" "Leg" "Report" "s" "TRAKATELLIS" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "ENVI" "Environment & public health" "" "" "Vote: legislative resolution" "0" "RCV" "+" "383" 116 15 0
"5947" 5948 18 1 "23.04.2009" "2007 discharge: Commission" "" "Non" "Report" "s" "AUDY" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: decision (as a whole)" "0" "RCV" "+" "415" 72 11 0
"5948" 5949 18 2 "23.04.2009" "2007 discharge: Commission" "" "Non" "Report" "s" "AUDY" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: decision (as a whole)" "0" "RCV" "+" "431" 25 35 0
"5949" 5950 18 3 "23.04.2009" "2007 discharge: Commission" "" "Non" "Report" "s" "AUDY" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: decision (as a whole)" "0" "RCV" "+" "418" 26 29 0
"5950" 5951 18 4 "23.04.2009" "2007 discharge: Commission" "" "Non" "Report" "s" "AUDY" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: decision (as a whole)" "0" "RCV" "+" "436" 16 45 0
"5951" 5952 18 5 "23.04.2009" "2007 discharge: Commission" "" "Non" "Report" "s" "AUDY" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "9D=15D=" "" "§ 4" "PSE,ALDE" "RCV" "+" "399" 74 19 0
"5952" 5953 18 6 "23.04.2009" "2007 discharge: Commission" "" "Non" "Report" "s" "AUDY" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "3D" "" "§ 56" "PSE" "RCV" "+" "257" 221 12 0
"5953" 5954 18 7 "23.04.2009" "2007 discharge: Commission" "" "Non" "Report" "s" "AUDY" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "§" "" "§ 81" "0" "RCV" "+" "325" 158 3 0
"5954" 5955 18 8 "23.04.2009" "2007 discharge: Commission" "" "Non" "Report" "s" "AUDY" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "5D" "" "§ 96" "PSE" "RCV" "-" "156" 323 5 0
"5955" 5956 18 9 "23.04.2009" "2007 discharge: Commission" "" "Non" "Report" "s" "AUDY" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "7D" "" "§ 102" "PSE" "RCV" "-" "172" 318 2 0
"5956" 5957 18 10 "23.04.2009" "2007 discharge: Commission" "" "Non" "Report" "s" "AUDY" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "17" "" "After § 119" "PPE-DE" "RCV" "+" "318" 155 9 0
"5957" 5958 18 11 "23.04.2009" "2007 discharge: Commission" "" "Non" "Report" "s" "AUDY" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "18" "" "§ 120" "PPE-DE" "RCV" "+" "324" 147 5 0
"5958" 5959 18 12 "23.04.2009" "2007 discharge: Commission" "" "Non" "Report" "s" "AUDY" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "10" "" "§ 202" "PSE" "RCV" "+" "250" 224 9 0
"5959" 5960 18 13 "23.04.2009" "2007 discharge: Commission" "" "Non" "Report" "s" "AUDY" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "11" "" "§ 205" "PSE" "RCV" "+" "260" 217 8 0
"5960" 5961 18 14 "23.04.2009" "2007 discharge: Commission" "" "Non" "Report" "s" "AUDY" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "12" "" "§ 206" "PSE" "RCV" "-" "166" 310 9 0
"5961" 5962 18 15 "23.04.2009" "2007 discharge: Commission" "" "Non" "Report" "s" "AUDY" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "13D" "" "§ 207" "PSE" "RCV" "-" "168" 302 5 0
"5962" 5963 18 16 "23.04.2009" "2007 discharge: Commission" "" "Non" "Report" "s" "AUDY" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: resolution (as a whole)" "0" "RCV" "+" "431" 46 17 0
"5963" 5964 18 1 "23.04.2009" "2007 discharge: Seventh, Eighth and Ninth European Development Funds (EDF)" "" "Non" "Report" "s" "LIBERADZKI" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: resolution (as a whole)" "0" "RCV" "+" "447" 17 19 0
"5964" 5965 18 1 "23.04.2009" "2007 discharge: Economic and Social Committee" "" "Non" "Report" "s" "SØNDERGAARD" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: resolution (as a whole)" "0" "RCV" "+" "434" 27 9 0
"5965" 5966 18 2 "23.04.2009" "2007 discharge: Economic and Social Committee" "" "Non" "Report" "s" "SØNDERGAARD" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: resolution (as a whole)" "0" "RCV" "+" "424" 21 9 0
"5966" 5967 18 1 "23.04.2009" "2007 discharge: Committee of the Regions" "" "Non" "Report" "s" "SØNDERGAARD" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: decision (as a whole)" "0" "RCV" "+" "409" 56 10 0
"5967" 5968 18 2 "23.04.2009" "2007 discharge: Committee of the Regions" "" "Non" "Report" "s" "SØNDERGAARD" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "2" "" "After § 19" "IND/DEM" "RCV" "-" "97" 368 2 0
"5968" 5969 18 3 "23.04.2009" "2007 discharge: Committee of the Regions" "" "Non" "Report" "s" "SØNDERGAARD" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "3" "" "After § 19" "IND/DEM" "RCV" "-" "83" 370 2 0
"5969" 5970 18 4 "23.04.2009" "2007 discharge: Committee of the Regions" "" "Non" "Report" "s" "SØNDERGAARD" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "1" "" "After citation 9" "IND/DEM" "RCV" "-" "82" 373 4 0
"5970" 5971 18 5 "23.04.2009" "2007 discharge: Committee of the Regions" "" "Non" "Report" "s" "SØNDERGAARD" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: resolution (as a whole)" "0" "RCV" "+" "438" 33 6 0
"5971" 5972 18 1 "23.04.2009" "2007 discharge: European Training Foundation" "" "Non" "Report" "s" "FJELLNER" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: resolution (as a whole)" "0" "RCV" "+" "434" 16 12 0
"5972" 5973 18 1 "23.04.2009" "2007 discharge: European Network and Information Security Agency (ENISA)" "" "Non" "Report" "s" "FJELLNER" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: resolution (as a whole)" "0" "RCV" "+" "423" 18 11 0
"5973" 5974 18 1 "23.04.2009" "2007 discharge: European Police College" "" "Non" "Report" "s" "FJELLNER" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: decision (as a whole)" "0" "RCV" "-" "226" 230 9 0
"5974" 5975 18 2 "23.04.2009" "2007 discharge: European Police College" "" "Non" "Report" "s" "FJELLNER" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: resolution (as a whole)" "0" "RCV" "+" "403" 37 11 0
"5975" 5976 18 1 "23.04.2009" "2007 discharge: European GNSS Supervisory Authority" "" "Non" "Report" "s" "FJELLNER" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: resolution (as a whole)" "0" "RCV" "+" "423" 8 23 0
"5976" 5977 18 1 "23.04.2009" "2007 discharge: European Railway Agency" "" "Non" "Report" "s" "FJELLNER" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: resolution (as a whole)" "0" "RCV" "+" "417" 15 14 0
"5977" 5978 18 1 "23.04.2009" "2007 discharge: European Maritime Safety Agency" "" "Non" "Report" "s" "FJELLNER" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: resolution (as a whole)" "0" "RCV" "+" "424" 15 10 0
"5978" 5979 18 1 "23.04.2009" "2007 discharge: European Agency for Reconstruction" "" "Non" "Report" "s" "FJELLNER" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: resolution (as a whole)" "0" "RCV" "+" "417" 12 17 0
"5979" 5980 18 1 "23.04.2009" "2007 discharge: European Environment Agency" "" "Non" "Report" "s" "FJELLNER" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: resolution (as a whole)" "0" "RCV" "+" "407" 7 17 0
"5980" 5981 18 1 "23.04.2009" "2007 discharge: European Food Safety Authority" "" "Non" "Report" "s" "FJELLNER" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: resolution (as a whole)" "0" "RCV" "+" "406" 12 19 0
"5981" 5982 18 1 "23.04.2009" "2007 discharge: European Foundation for the Improvement of Living and Working Conditions" "" "Non" "Report" "s" "FJELLNER" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: resolution (as a whole)" "0" "RCV" "+" "405" 13 19 0
"5982" 5983 18 1 "23.04.2009" "2007 discharge: European Agency for Safety and Health at Work" "" "Non" "Report" "s" "FJELLNER" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20090423&secondRef=TOC" "CONT" "Budgetary control" "" "" "Vote: resolution (as a whole)" "0" "RCV" "+" "403" 9 19 0
